Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-February-2011,1107.70,1115.10,1072.80,1090.65,1087.696811168258633357,170125,6998,185044420.00,50732,29.82,42.30,-17.05
9-February-2011,1119.50,1129.70,1083.00,1098.00,1110.133573652964214694,346483,9389,384642411.00,164157,47.38,46.70,-21.50
8-February-2011,1136.00,1148.20,1120.00,1128.45,1135.768045317940401066,260206,9695,295533660.00,66007,25.37,28.20,-7.55
7-February-2011,1166.00,1172.00,1128.00,1132.05,1142.450067843707597682,123077,5946,140609327.00,25716,20.89,44.00,-33.95
4-February-2011,1183.00,1183.00,1141.00,1148.10,1158.097145932509959275,180234,7856,208728481.00,34596,19.20,42.00,-34.90
3-February-2011,1179.00,1194.50,1170.75,1184.80,1185.826984114902459259,131381,5222,155795135.00,31394,23.90,23.75,5.80
2-February-2011,1159.00,1195.95,1159.00,1178.90,1183.418598822500177334,211465,8753,250251614.00,30697,14.52,36.95,19.90
1-February-2011,1157.20,1166.10,1134.30,1150.35,1148.225796060169875101,245239,7103,281589746.00,104238,42.50,31.80,-6.85
31-January-2011,1173.00,1173.00,1129.00,1157.15,1144.612945652107110152,325422,9823,372482234.00,125545,38.58,44.00,-15.85
28-January-2011,1195.00,1203.00,1165.00,1182.55,1183.907805141008908812,140984,6081,166912058.00,25087,17.79,38.00,-12.45
27-January-2011,1190.00,1206.70,1185.00,1199.15,1196.848492440775636418,151669,5847,181524814.00,33193,21.89,21.70,9.15
25-January-2011,1206.75,1219.00,1182.20,1191.75,1203.176051773578976312,101828,4599,122517011.00,25432,24.98,36.80,-15.00
24-January-2011,1212.45,1221.00,1197.00,1205.80,1207.787006223419764133,99463,4055,120130119.00,26529,26.67,24.00,-6.65
21-January-2011,1201.00,1219.00,1201.00,1212.60,1211.971564782868778663,165499,5339,200580082.00,69881,42.22,18.00,11.60
20-January-2011,1185.00,1219.50,1180.00,1211.85,1210.407537193626932333,354429,12672,429003533.00,151608,42.78,39.50,26.85
19-January-2011,1206.00,1208.65,1185.00,1193.55,1193.271552018849962920,190133,8728,226880300.00,57379,30.18,23.65,-12.45
18-January-2011,1171.10,1207.00,1164.85,1200.55,1187.873059299889705610,675465,25669,802366676.00,152984,22.65,42.15,29.45
17-January-2011,1139.00,1145.45,1119.00,1138.15,1134.879311300261559604,180456,8025,204795781.00,37187,20.61,26.45,-0.85
14-January-2011,1130.00,1150.00,1117.00,1118.70,1128.773863049423798274,118101,5112,133309322.00,24671,20.89,33.00,-11.30
13-January-2011,1129.80,1155.65,1118.40,1124.20,1136.132585916877460139,236013,8450,268142060.00,55997,23.73,37.25,-5.60
12-January-2011,1113.00,1151.70,1110.00,1135.50,1132.175960529218673744,149579,6238,169349748.00,39687,26.53,41.70,22.50
11-January-2011,1124.95,1135.00,1087.30,1099.40,1109.242392450360706142,192539,8475,213572421.00,39182,20.35,47.70,-25.55
10-January-2011,1141.70,1149.50,1121.90,1128.50,1132.854033956609282709,194189,6937,219987792.00,59626,30.71,27.60,-13.20
7-January-2011,1177.95,1186.80,1138.00,1141.60,1159.661632599140105205,166532,7001,193120771.00,40107,24.08,48.80,-36.35
6-January-2011,1170.45,1182.00,1153.05,1174.20,1166.954803881699080608,125409,4584,146346635.00,39519,31.51,28.95,3.75
5-January-2011,1154.00,1165.70,1140.00,1158.05,1155.309345957326967693,149134,4653,172295904.00,50085,33.58,25.70,4.05
4-January-2011,1160.00,1165.25,1138.05,1143.75,1156.303708744122748225,195457,3527,226007654.00,131316,67.18,27.20,-16.25
3-January-2011,1165.00,1176.70,1156.10,1159.55,1164.280952949130970846,75429,3441,87820548.00,22927,30.40,20.60,-5.45
31-December-2010,1171.45,1179.00,1160.00,1165.05,1169.184719392086941755,94224,3097,110165261.00,38247,40.59,19.00,-6.40
30-December-2010,1155.00,1171.90,1150.45,1167.85,1165.287573382463152635,128096,3411,149268677.00,56457,44.07,21.45,12.85
29-December-2010,1149.30,1160.90,1147.50,1154.65,1152.518017042730548553,129322,2758,149045935.00,74360,57.50,13.40,5.35
28-December-2010,1143.00,1151.25,1141.00,1144.80,1145.634597741707833450,56680,2281,64934569.00,13198,23.29,10.25,1.80
27-December-2010,1142.00,1159.00,1138.00,1140.10,1148.571015339663988312,102675,4144,117929529.00,34671,33.77,21.00,-1.90
24-December-2010,1136.10,1148.00,1127.00,1140.70,1139.760703978804939206,126822,4417,144546732.00,55602,43.84,21.00,4.60
23-December-2010,1150.00,1160.00,1132.20,1139.85,1141.606848532457330572,140030,4949,159859207.00,57870,41.33,27.80,-10.15
22-December-2010,1162.45,1169.00,1137.50,1149.85,1147.994805742130910048,189825,4926,217918114.00,75767,39.91,31.50,-12.60
21-December-2010,1165.90,1171.85,1154.00,1159.40,1160.286205203730976926,152775,4588,177262725.00,57850,37.87,17.85,-6.50
20-December-2010,1141.00,1174.50,1115.10,1166.25,1150.051074834897218693,284974,10262,327734655.00,86779,30.45,59.40,25.25
16-December-2010,1104.45,1143.40,1104.45,1140.40,1131.958601811046790334,302477,8750,342391442.00,163627,54.10,38.95,35.95
15-December-2010,1084.95,1105.00,1082.00,1101.25,1095.166891293989517391,146910,5455,160890968.00,46897,31.92,23.00,16.30
14-December-2010,1074.00,1090.00,1064.00,1080.45,1078.931241255246851888,140084,5809,151141004.00,40926,29.22,26.00,6.45
13-December-2010,1075.00,1078.00,1050.00,1074.90,1067.058862683321869938,135213,3688,144280230.00,49579,36.67,28.00,-0.10
10-December-2010,1071.00,1083.85,1056.10,1075.35,1071.295881008739239759,122093,3395,130797728.00,52843,43.28,27.75,4.35
9-December-2010,1081.00,1096.90,1066.10,1072.60,1081.770604276172785835,126515,3535,136860208.00,51914,41.03,30.80,-8.40
8-December-2010,1090.00,1093.55,1072.25,1079.20,1079.937888810142530907,101592,3012,109713050.00,25890,25.48,21.30,-10.80
7-December-2010,1101.00,1101.00,1083.05,1088.30,1089.904517309316070925,99484,4198,108428061.00,35036,35.22,17.95,-12.70
6-December-2010,1092.00,1109.00,1092.00,1101.35,1103.349941653776221878,73698,2969,81314684.00,21836,29.63,17.00,9.35
3-December-2010,1096.00,1112.00,1091.75,1095.45,1100.045436292144231573,119530,5265,131488431.00,28389,23.75,20.25,-0.55
2-December-2010,1084.95,1096.00,1075.50,1091.90,1085.879547039653051649,394295,3471,428156876.00,325682,82.60,20.50,6.95
1-December-2010,1067.55,1091.90,1050.00,1075.95,1081.845436893203883495,105575,3941,114215832.00,37802,35.81,41.90,8.40
30-November-2010,1060.00,1086.00,1054.00,1076.70,1068.955674696670994213,124782,4018,133386427.00,39413,31.59,32.00,16.70
29-November-2010,1060.00,1075.00,1054.00,1067.15,1068.235409698284429250,176093,6425,188108778.00,70227,39.88,21.00,7.15
26-November-2010,1031.00,1050.00,1029.30,1045.50,1042.784178123841838809,277919,8086,289809536.00,96173,34.60,20.70,14.50
25-November-2010,1013.85,1040.00,1007.50,1023.60,1028.855542906705697403,184470,5571,189792982.00,60473,32.78,32.50,9.75
24-November-2010,1034.10,1034.10,1002.00,1010.30,1019.509523809523809523,118230,4004,120536611.00,41606,35.19,32.10,-23.80
23-November-2010,1033.00,1045.00,1015.00,1032.20,1030.311021031296886104,151964,4545,156570184.00,68057,44.78,30.00,-0.80
22-November-2010,1018.15,1045.00,1012.50,1041.00,1029.114458850056369785,141920,4665,146051924.00,47866,33.73,32.50,22.85
19-November-2010,1049.85,1049.85,1008.00,1018.15,1029.990941470334279018,129712,4746,133602185.00,39443,30.41,41.85,-31.70
18-November-2010,1052.55,1069.00,1040.00,1042.35,1049.562478265103145126,143778,4020,150903994.00,65466,45.53,29.00,-10.20
16-November-2010,1069.00,1070.00,1040.10,1049.55,1050.394337043546182386,128025,3256,134476735.00,71260,55.66,29.90,-19.45
15-November-2010,1056.00,1079.80,1055.00,1063.50,1068.009521930689813901,76035,2908,81206104.00,19295,25.38,24.80,7.50
12-November-2010,1069.00,1070.00,1049.00,1057.35,1057.299682677573870971,82881,2804,87630055.00,28131,33.94,21.00,-11.65
11-November-2010,1092.00,1092.00,1059.45,1064.95,1070.594271040277839094,135906,3477,145500185.00,83215,61.23,32.55,-27.05
10-November-2010,1092.50,1107.00,1087.00,1092.20,1098.281790240747778200,149991,3800,164732384.00,75620,50.42,20.00,-0.30
9-November-2010,1068.00,1099.00,1068.00,1092.40,1088.358665236895704976,157601,5035,171526414.00,48623,30.85,31.00,24.40
8-November-2010,1078.00,1080.00,1062.00,1068.35,1068.373589435774309723,58310,2048,62296864.00,24259,41.60,18.00,-9.65
5-November-2010,1082.00,1085.00,1075.35,1077.50,1079.235732126867430133,42438,2216,45800606.00,24184,56.99,9.65,-4.50
4-November-2010,1058.00,1078.45,1058.00,1069.50,1070.478199799106596000,122453,3506,131083267.00,64857,52.96,20.45,11.50
3-November-2010,1052.00,1077.85,1048.20,1052.95,1063.080622316809158624,136265,4226,144860681.00,48727,35.76,29.65,0.95
2-November-2010,1058.95,1059.25,1042.15,1049.00,1051.792582404817440920,107609,2011,113182348.00,47525,44.16,17.10,-9.95
1-November-2010,1053.00,1064.00,1045.00,1054.05,1055.444150781327430704,30269,1202,31947239.00,9241,30.53,19.00,1.05
29-October-2010,1052.60,1059.70,1031.15,1051.80,1047.808012669317339443,148390,4057,155484231.00,50623,34.11,28.55,-0.80
28-October-2010,1045.50,1065.50,1044.60,1052.60,1057.493771296813642551,127073,3489,134378906.00,26752,21.05,20.90,7.10
27-October-2010,1064.00,1066.00,1045.45,1050.10,1055.629951805559678967,101049,3536,106670351.00,16090,15.92,20.55,-13.90
26-October-2010,1068.00,1068.00,1041.35,1060.25,1053.673870698450978573,194058,6625,204473844.00,50188,25.86,26.65,-7.75
25-October-2010,1041.00,1069.60,1037.00,1063.65,1059.067503636582013265,299732,10771,317436421.00,66829,22.30,32.60,22.65
22-October-2010,1022.05,1049.90,1022.00,1040.10,1036.832820628971587619,1024307,27229,1062035116.00,302509,29.53,27.90,18.05
21-October-2010,975.00,991.95,971.00,983.85,982.016745303385958438,254758,8151,250176622.00,46327,18.18,20.95,8.85
20-October-2010,966.00,979.80,956.50,964.30,967.602568004565341449,105140,3667,101733734.00,18083,17.20,23.30,-1.70
19-October-2010,986.95,987.00,965.00,967.20,973.482515655184642520,214306,4498,208623144.00,26485,12.36,22.00,-19.75
18-October-2010,951.00,982.00,931.00,979.35,963.198821556663095626,300566,9595,289504817.00,52685,17.53,51.00,28.35
15-October-2010,996.00,1010.00,945.00,951.00,962.537822821906099273,524128,11592,504493024.00,201363,38.42,65.00,-45.00
14-October-2010,995.00,1004.30,984.00,985.70,992.972938782059402261,592065,5763,587904523.00,370870,62.64,20.30,-9.30
13-October-2010,960.00,996.60,950.20,992.40,981.867712760161272747,412965,12653,405477000.00,119510,28.94,46.40,32.40
12-October-2010,941.00,956.00,940.00,949.15,948.108816379006181760,206899,3798,196162766.00,99929,48.30,16.00,8.15
11-October-2010,943.00,955.70,925.05,940.75,933.471051899851300216,248151,3114,231641775.00,182595,73.58,30.65,-2.25
8-October-2010,941.00,955.00,930.60,941.55,938.185365759901592711,156086,4500,146437601.00,63179,40.48,24.40,0.55
7-October-2010,960.00,965.75,939.10,949.15,958.177518315457958462,208294,3382,199582628.00,37220,17.87,26.65,-10.85
6-October-2010,960.00,967.00,950.65,959.45,957.296381270205443737,95890,2545,91795150.00,48382,50.46,16.35,-0.55
5-October-2010,933.35,965.00,933.35,951.70,955.858504127498607285,513386,2911,490724374.00,24838,4.84,31.65,18.35
4-October-2010,965.20,974.00,955.15,957.85,963.372354311785587937,163946,4968,157941044.00,43195,26.35,18.85,-7.35
1-October-2010,928.80,965.00,922.55,960.20,945.594767986876025310,273088,8065,258230584.00,82429,30.18,42.45,31.40
30-September-2010,923.20,928.10,915.55,922.55,926.433124863828100165,559954,3904,518759934.00,451840,80.69,12.55,-0.65
29-September-2010,924.80,938.20,916.05,921.10,923.106144384661689597,161139,4689,148748401.00,28519,17.70,22.15,-3.70
28-September-2010,925.00,929.95,915.30,920.40,921.507066577379903429,198611,4914,183021440.00,110197,55.48,14.65,-4.60
27-September-2010,1006.00,1006.00,921.50,927.30,932.734987668615963698,564819,4486,526826443.00,449131,79.52,84.50,-78.70
24-September-2010,933.00,938.40,925.00,931.45,930.237252337439686102,113158,3279,105263787.00,55185,48.77,13.40,-1.55
23-September-2010,934.90,946.00,928.00,932.50,934.717715684325613756,160976,4582,150467119.00,49937,31.02,18.00,-2.40
22-September-2010,956.80,959.00,931.00,934.55,940.126998516565023899,315484,6942,296595026.00,143738,45.56,28.00,-22.25
21-September-2010,914.95,957.00,912.15,952.75,935.590624399692642633,499744,14053,467555801.00,175745,35.17,44.85,37.80
20-September-2010,913.00,921.50,907.05,910.55,912.661180586055184423,129783,4259,118447906.00,52218,40.23,14.45,-2.45
17-September-2010,895.10,915.95,895.10,912.45,911.850053366423408335,115241,4077,105082512.00,44003,38.18,20.85,17.35
16-September-2010,911.00,912.50,893.20,895.30,900.742826273963624446,195296,5626,175911471.00,61791,31.64,19.30,-15.70
15-September-2010,896.00,917.00,896.00,913.60,908.507557514477002582,298577,9102,271259461.00,101504,34.00,21.00,17.60
14-September-2010,880.00,898.40,876.25,894.15,891.739687040896511667,292690,7372,261003289.00,113121,38.65,22.15,14.15
13-September-2010,879.00,887.90,875.00,879.65,882.472779829773566725,224172,4840,197825688.00,102845,45.88,12.90,0.65
9-September-2010,880.00,883.00,870.05,871.85,874.821036534271828389,190944,3703,167041828.00,70206,36.77,12.95,-8.15
8-September-2010,860.00,882.50,841.35,876.80,874.257582855890279073,232663,6806,203407392.00,37365,16.06,41.15,16.80
7-September-2010,856.00,874.25,855.45,869.25,865.846988571556370630,223565,5284,193573082.00,90607,40.53,18.80,13.25
6-September-2010,838.00,857.25,838.00,853.10,848.241595941682802217,331566,4067,281248073.00,184715,55.71,19.25,15.10
3-September-2010,845.90,851.70,835.00,837.30,841.216537056301220409,315304,3676,265238939.00,226199,71.74,16.70,-8.60
2-September-2010,864.00,865.00,841.45,843.55,848.868162672358521957,616085,4935,522974942.00,441395,71.65,23.55,-20.45
1-September-2010,844.00,859.85,844.00,857.20,854.699808108656394770,300691,3715,257000540.00,163734,54.45,15.85,13.20
31-August-2010,845.00,846.70,831.50,843.85,838.079624223950126148,116133,3830,97328701.00,18363,15.81,15.20,-1.15
30-August-2010,860.55,863.05,840.05,846.65,846.540025072191696239,160337,3774,135731688.00,62744,39.13,23.00,-13.90
27-August-2010,873.35,873.80,851.15,855.75,862.963265637316270227,86268,2454,74446115.00,37831,43.85,22.65,-17.60
26-August-2010,872.00,876.35,861.25,874.10,871.425026552090373660,186426,3637,162456282.00,84239,45.19,15.10,2.10
25-August-2010,870.00,879.90,867.30,870.95,873.592161197929752273,199010,4079,173853576.00,86398,43.41,12.60,0.95
24-August-2010,870.00,880.50,865.15,868.90,874.439934558459840961,131415,4419,114914524.00,38271,29.12,15.35,-1.10
23-August-2010,862.00,875.45,862.00,867.30,870.885061442037210679,101315,2545,88233720.00,42465,41.91,13.45,5.30
20-August-2010,868.00,879.80,862.60,867.10,871.659128159217684732,145210,3898,126573622.00,52082,35.87,17.20,-0.90
19-August-2010,874.05,880.00,867.15,872.00,874.540584861597637200,116472,4016,101859491.00,29601,25.41,12.85,-2.05
18-August-2010,852.25,873.65,850.25,868.80,860.819953347232830336,145329,3628,125102103.00,61491,42.31,23.40,16.55
17-August-2010,880.00,880.00,845.25,850.70,850.773789983164983164,95040,2490,80857541.00,34696,36.51,34.75,-29.30
16-August-2010,858.00,863.00,847.05,854.35,855.452783140283140283,87024,2219,74444923.00,31848,36.60,15.95,-3.65
13-August-2010,856.00,863.40,851.15,857.00,857.367645019306710267,136999,3205,117458510.00,58611,42.78,12.25,1.00
12-August-2010,850.50,857.70,846.05,855.10,851.681745471653728534,85020,2667,72409982.00,27781,32.68,11.65,4.60
11-August-2010,860.00,873.00,856.00,858.85,860.125318296206543014,536450,3269,461414227.00,426021,79.41,17.00,-1.15
10-August-2010,878.00,878.05,862.00,864.55,866.875471698113207547,102820,2992,89132136.00,46726,45.44,16.05,-13.45
9-August-2010,847.00,883.40,847.00,878.25,873.218117919883394117,640791,4843,559550311.00,543766,84.86,36.40,31.25
6-August-2010,878.00,883.40,862.50,865.75,871.842242889758065943,226012,5600,197046809.00,66067,29.23,20.90,-12.25
5-August-2010,873.00,882.00,870.50,877.05,877.061008655279386406,239507,6381,210062251.00,80400,33.57,11.50,4.05
4-August-2010,865.00,871.00,834.50,870.00,862.269603290710754288,479167,11596,413171139.00,239977,50.08,36.50,5.00
3-August-2010,838.55,843.40,829.70,833.10,832.970352663955319414,88271,2754,73527126.00,28640,32.45,13.70,-5.45
2-August-2010,846.00,848.80,837.15,838.55,842.985225223263696107,551142,2278,464604563.00,511489,92.81,11.65,-7.45
30-July-2010,847.00,849.90,838.50,841.10,842.982714478810527152,62885,2134,53010968.00,21305,33.88,11.40,-5.90
29-July-2010,851.40,856.00,847.25,849.90,851.447223088452755786,99409,2545,84641517.00,43545,43.80,8.75,-1.50
28-July-2010,848.70,856.90,847.00,854.05,852.514937536750673117,1357118,4257,1156963367.00,1241921,91.51,9.90,5.35
27-July-2010,848.50,858.90,846.10,848.70,853.415562367591711420,209107,5897,178455168.00,68941,32.97,12.80,0.20
26-July-2010,844.90,848.95,840.20,846.55,843.199730121437950877,1350978,4357,1139144285.00,1253293,92.77,8.75,1.65
23-July-2010,848.00,850.00,835.10,838.50,839.200466092895544428,130017,3472,109110327.00,63533,48.87,14.90,-9.50
22-July-2010,840.00,844.50,832.50,842.55,838.354964767321243337,111828,3769,93751559.00,26405,23.61,12.00,2.55
21-July-2010,829.80,842.00,829.00,840.10,836.554266124186032765,203018,6153,169835574.00,59548,29.33,13.00,10.30
20-July-2010,830.00,834.50,825.15,827.40,830.231935485896960828,159221,5321,132190359.00,51130,32.11,9.35,-2.60
19-July-2010,830.70,833.80,822.30,824.20,826.298497616350713850,241017,7421,199151985.00,73710,30.58,11.50,-6.50
16-July-2010,792.00,838.30,792.00,832.40,824.430125304726594791,1564107,38201,1289496930.00,479515,30.66,46.30,40.40
15-July-2010,770.00,786.80,763.00,784.10,778.092501224509300297,334828,9430,260527156.00,73770,22.03,23.80,14.10
14-July-2010,785.00,785.00,770.70,774.65,776.246488538733021995,224408,3565,174195922.00,123911,55.22,14.30,-10.35
13-July-2010,793.40,795.00,770.25,774.90,774.437617391347959866,398773,11185,308824812.00,152815,38.32,24.75,-18.50
12-July-2010,779.80,793.80,774.50,791.45,788.360822061734225509,188453,5903,148568962.00,72162,38.29,19.30,11.65
9-July-2010,778.10,781.90,772.05,774.50,776.319548406797005884,121171,3718,94067416.00,30108,24.85,9.85,-3.60
8-July-2010,770.00,778.55,769.00,776.60,774.360929571886118566,146433,4345,113391994.00,66546,45.44,9.55,6.60
7-July-2010,758.50,766.45,749.75,763.60,758.292619425602540049,173225,4418,131355239.00,47000,27.13,16.70,5.10
6-July-2010,740.10,760.00,737.90,757.75,753.660178402111353355,165581,5170,124791806.00,54324,32.81,22.10,17.65
5-July-2010,749.25,749.90,738.00,739.60,739.772098227122773447,191271,3483,141496949.00,116438,60.88,11.90,-9.65
2-July-2010,730.10,745.65,730.10,743.50,741.081066208082545141,203525,5121,150828524.00,86551,42.53,15.55,13.40
1-July-2010,748.00,748.00,725.50,731.35,733.751926860245044327,321248,8705,235716339.00,160070,49.83,22.50,-16.65
30-June-2010,750.00,754.30,742.00,751.15,747.878367528991971454,134520,4455,100604598.00,33579,24.96,12.30,1.15
29-June-2010,761.00,762.50,749.00,754.25,753.779871674070085700,133722,3626,100796952.00,53843,40.26,13.50,-6.75
28-June-2010,760.00,766.30,754.00,763.65,763.083066312673563428,65538,2371,50010938.00,20291,30.96,12.30,3.65
25-June-2010,775.00,775.00,760.00,761.55,764.339963487647185439,125437,4220,95876512.00,45871,36.57,15.00,-13.45
24-June-2010,788.00,788.00,770.00,775.00,778.486017566960794700,198213,3430,154306049.00,121904,61.50,18.00,-13.00
23-June-2010,770.00,790.00,770.00,786.75,779.504292632038964975,283742,4337,221178107.00,173530,61.16,20.00,16.75
22-June-2010,788.00,788.00,774.35,779.80,779.970954986060726241,85729,2948,66866130.00,18579,21.67,13.65,-8.20
21-June-2010,785.00,797.45,784.90,787.35,792.379459898218627025,251323,4738,199143183.00,60576,24.10,12.55,2.35
18-June-2010,771.00,789.00,771.00,781.65,780.796399147436160183,97588,3631,76196359.00,35604,36.48,18.00,10.65
17-June-2010,771.90,778.00,764.50,774.75,771.275042611481451735,112059,3390,86428310.00,31646,28.24,13.50,2.85
16-June-2010,772.00,778.90,767.25,771.90,773.408568425190794027,117011,3607,90497310.00,28370,24.25,11.65,-0.10
15-June-2010,777.70,777.70,761.35,765.50,767.685924005526482841,187461,4991,143911171.00,54074,28.85,16.35,-12.20
14-June-2010,762.00,787.00,758.00,780.50,771.781042195623261999,248130,6888,191502030.00,117569,47.38,29.00,18.50
11-June-2010,760.50,763.30,751.30,758.90,757.578134972979873196,94004,3226,71215375.00,30381,32.32,12.00,-1.60
10-June-2010,735.00,752.90,733.00,750.50,741.646470208483651691,105332,3916,78119106.00,22180,21.06,19.90,15.50
9-June-2010,752.50,757.00,732.90,735.15,751.037877559099493884,363751,3725,273190779.00,270117,74.26,24.10,-17.35
8-June-2010,752.95,761.40,746.60,749.85,752.355578073730939972,124344,3409,93550902.00,47219,37.97,14.80,-3.10
7-June-2010,745.00,757.15,735.35,752.95,751.455057978749211586,103055,2781,77441201.00,49687,48.21,21.80,7.95
4-June-2010,766.00,769.30,755.00,765.25,762.575107810253953042,108524,2900,82757701.00,40655,37.46,14.30,-0.75
3-June-2010,760.00,767.95,758.20,762.70,763.794519074715003617,102282,3594,78122431.00,27532,26.92,9.75,2.70
2-June-2010,740.00,757.05,735.00,753.95,747.767068197972391605,106924,3476,79954246.00,33505,31.34,22.05,13.95
1-June-2010,742.00,751.60,735.00,738.80,744.172275905140259875,115286,3703,85792645.00,26287,22.80,16.60,-3.20
31-May-2010,750.00,752.00,736.70,742.00,743.235490126153434672,89732,3317,66692007.00,24809,27.65,15.30,-8.00
28-May-2010,748.00,751.00,737.00,749.50,745.189782978696874668,160399,5436,119527696.00,36580,22.81,14.00,1.50
27-May-2010,736.90,745.00,725.05,741.00,738.806988490063601751,181756,5952,134282603.00,43489,23.93,19.95,4.10
26-May-2010,708.00,741.70,704.05,736.20,726.642662821932150734,233046,6885,169341166.00,59088,25.35,37.65,28.20
25-May-2010,710.00,715.00,692.00,698.75,705.177661299107400311,156061,5576,110050731.00,49926,31.99,23.00,-11.25
24-May-2010,726.10,729.30,713.00,717.90,720.030609483687145502,188471,4659,135704889.00,74366,39.46,16.30,-8.20
21-May-2010,715.00,726.00,705.00,719.20,717.468959046512358280,254728,5249,182759433.00,158095,62.06,21.00,4.20
20-May-2010,720.00,733.00,718.05,730.10,726.973966209977290309,200355,5085,145652869.00,92445,46.14,14.95,10.10
19-May-2010,728.00,733.50,716.00,721.15,723.186240189545387235,337650,7179,244183834.00,156465,46.34,17.50,-6.85
18-May-2010,741.00,742.50,727.00,737.85,737.348282124898878543,252172,5691,185938591.00,94486,37.47,15.50,-3.15
17-May-2010,759.45,760.00,735.00,744.85,742.235496102458949698,245796,6338,182438516.00,120762,49.13,25.00,-14.60
14-May-2010,766.00,777.00,757.00,763.75,769.936910489710365853,167936,4789,129300125.00,63024,37.53,20.00,-2.25
13-May-2010,764.90,771.50,761.15,765.75,767.359680517217854931,95279,3064,73113263.00,30913,32.44,10.35,0.85
12-May-2010,757.00,767.90,752.10,758.40,759.944407168218289580,143076,4003,108729806.00,24267,16.96,15.80,1.40
11-May-2010,769.00,771.10,753.05,755.20,757.861004381237177926,230072,3258,174362597.00,164737,71.60,18.05,-13.80
10-May-2010,747.00,773.00,746.00,769.70,759.999035295919148610,130610,4274,99263474.00,39269,30.07,27.00,22.70
7-May-2010,758.90,763.00,735.55,742.15,749.255799268994604483,247057,6464,185108890.00,96506,39.06,27.45,-16.75
6-May-2010,764.50,770.60,760.00,766.75,765.096867267047989939,197208,3901,150883223.00,48591,24.64,10.60,2.25
5-May-2010,761.00,767.90,748.00,765.90,757.435318752908329455,335244,7647,253925646.00,176596,52.68,19.90,4.90
4-May-2010,762.10,772.90,757.00,761.00,768.335961916810961782,373078,4114,286649244.00,284197,76.18,15.90,-1.10
3-May-2010,756.00,771.50,754.10,767.00,764.374864741630994752,146941,4917,112318007.00,30205,20.56,17.40,11.00
30-April-2010,765.00,773.00,763.10,766.00,768.862701252236135957,187824,5388,144410868.00,71759,38.21,9.90,1.00
29-April-2010,774.00,774.40,756.00,759.70,762.104677779767512476,256874,8467,195764877.00,81693,31.80,18.40,-14.30
28-April-2010,780.00,783.65,768.60,771.20,776.099325449927629243,146468,4899,113673716.00,57092,38.98,15.05,-8.80
27-April-2010,786.00,789.90,781.55,786.40,786.223223388959086750,114755,3541,90223046.00,34706,30.24,8.35,0.40
26-April-2010,783.00,790.90,780.50,784.20,786.072013618989496675,155665,4954,122363900.00,37464,24.07,10.40,1.20
23-April-2010,730.00,792.00,730.00,779.80,783.424111998946718369,319003,6875,249914642.00,133365,41.81,62.00,49.80
22-April-2010,788.50,793.40,781.25,785.30,788.550326233117707890,322009,8285,253920302.00,70142,21.78,12.15,-3.20
21-April-2010,786.00,798.70,781.10,785.90,787.701134299661561858,507626,14377,399857576.00,121144,23.86,17.60,-0.10
20-April-2010,822.10,831.95,786.00,789.60,804.772764311533690904,940046,21477,756523418.00,312795,33.27,45.95,-32.50
